index_banco,datetime,username,text,ae,pc,pop
21590,2022-07-11 14:02:42 utc,sofia manzano,"mais um médico preso acusado de estupro de uma mulher em trabalho de parto. 
a violência que o machismo causa, impulsionado ainda mais por bolsonaro, exige uma reação rápida e efetiva. 
punição exemplar aos criminosos e avançar na luta.
a legalização do aborto é só o começo.",0,0,0
20118,2021-08-16 20:02:32 utc,felipe davila,"o tumulto no aeroporto de cabul, afeganistão, demonstra o desespero da população com a tomada de poder do taleban. cinco pessoas morreram, diversas se penduraram em aviões, na esperança de fugir. após anos de intervenção militar, o sofrimento continua.

#afeganistão #taliban",0,0,0
11570,2022-04-19 10:03:27 utc,ciro gomes,"neste dia 19, quero renovar estas lembranças, mas, antes de tudo, reforçar meu compromisso de lutar ao lado de todos os povos indígenas para garantir que seus direitos e suas vidas sejam preservadas.",0,0,0
29296,2019-07-16 00:07:45 utc,soraya thronicke,@apoiototalaojb @politzoficial seguindo! <u+0001f600>,0,0,0
1198,2022-03-25 19:01:54 utc,jairbolsonaro,"@mincidadania @joaoromaneto @tarcisiogdf <u+0001f1e7><u+0001f1f7>, ministros!",0,0,0
14949,2020-05-13 20:35:40 utc,ciro gomes,"já assinei 2 pedidos de impeachment do bolsonaro por cometimento de crimes de responsabilidade! meu partido, pdt, junto com psb, rede e pv, lançou também o evento #janelaspelademocracia que está mobilizando todo o brasil para exigir o #forabolsonaro, no dia 19/05 às 18h30! (...)",0,0,0
27315,2022-10-14 00:32:19 utc,soraya thronicke,"saudades do tempo em que onyx era somente um carro, dizia meu saudoso amigo e irmão @majorolimpio !",0,0,0
17596,2021-08-21 11:30:00 utc,simone tebet,@petrus_geol <u+0001f601>,0,0,0
13818,2020-09-29 16:47:30 utc,ciro gomes,"porque imaginar que nós vamos pagar o modo de vida moderno do povo brasileiro com soja, milho, frango e boi é um equivoco grosseiro. #cironopanico",0,0,0
27879,2022-03-20 00:27:05 utc,soraya thronicke,@danielorosario empregamos presidiárias! fazemos a nossa parte. você faz???? posso te perguntar???,0,0,0
12579,2021-06-25 22:33:09 utc,ciro gomes,"este servidor resistiu à pressão de seus superiores a quem deu os nomes. gente da ativa do exército brasileiro que está hoje no palácio do planalto depois da demissão do general da ativa pazuello, sob cuja responsabilidade esta enorme falcatrua aconteceu. <u+0001f447>",0,0,0
17229,2022-07-08 15:35:59 utc,simone tebet,"os recentes cortes nas áreas de ciência e educação provocaram a interrupção de projetos, migração de mais de 2 mil cientistas para o exterior, esvaziamento das universidades, seus laboratórios e grupos de pesquisa, além de um grande atraso para o desenvolvimento do brasil. +",0,0,0
16469,2020-08-19 12:30:12 utc,leonardo pericles,"vejam o saldo do despejo/massacre promovido pelo gov. desumano romeu zema:
entre a quarta(12) e esta segunda (17), o número de contágios pelo novo coronavírus em campo do meio quase dobrou, passando de 14 para 27. boletim epidemiológico da secretaria de saúde de mg. #zemacovarde",0,0,0
30131,2019-02-03 11:43:29 utc,soraya thronicke,"@junior_vaz não foi vergonha alguma viajar para a china, pois não cometi nenhum crime lá. trabalhei pelo brasil e pelo meu estado, cujo maior importador é este país. sou uma pessoa correta e responsável, infelizmente pessoas caíram na falácia mal-intencionada.",0,0,0
9377,2019-11-17 22:12:10 utc,lulaoficial,quero agradecer a todos os artistas que estão aqui. ninguém pode impedir nossa luta pra que nossos filhos vivam em um país melhor.,0,0,0
1476,2021-12-27 08:47:38 utc,jairbolsonaro,"- as fortes chuvas voltaram ao sul da bahia.
- continuam na região todos os meios do @govbr na desobstrução de rodovias, distribuição de alimentos, resgate, antecipação do fundo de garantia, etc.
- na região estão os @mincidadania @joaoromaneto e @mdregional_br @rogeriosmarinho",0,0,0
19547,2022-06-22 22:00:00 utc,felipe davila,"a poucos meses da eleição, bolsonaro tenta emplacar mais uma medida populista, criando uma emenda constitucional para resolver um problema de curto prazo (aumento do gás e combustível). esse é mais um retrato de um governo à deriva que não sabe o que fazer para enfrentar a crise.",0,0,0
570,2022-07-26 10:09:21 utc,jairbolsonaro,"- teto do financiamento para o curso de medicina aumentou em mais de 20%, em 2022.
 
- os cursos da área receberam um implemento de 22,8% e passarão do atual valor, r$ 42.983,70, para r$ 52.805,66. o teto do financiamento dos demais cursos permanece no valor de r$ 42.983,70.",0,0,0
29924,2019-03-26 12:44:16 utc,soraya thronicke,"@damaresalves amém, ministra! este é o governo também da sensatez. acreditamos muito na sua competência e no seu trabalho.",0,0,0
8215,2021-07-06 00:03:23 utc,lulaoficial,"aqueles que tentam dizer que tem uma polarização entre dois extremos são as pessoas que estão procurando uma terceira via. é terceira via, quarta via, quinta via... daqui a pouco vão fazer um sorteio na caixa econômica pra encontrar a tal da via…",0,0,0
21345,2022-08-21 22:07:19 utc,sofia manzano,"faltam 2 horas para o nosso tuitaço!

#vote21",0,0,0
11157,2022-06-30 11:00:51 utc,ciro gomes,"há cenas que nos comovem por si só. muito mais quando vão além das imagens. este vídeo, postado pela talentosa @dirapaes, de seu irmão pedro cuidando do bebê de uma aluna, enquanto dá aula, tocou meu coração de pessoa que tem dedicado a vida à educação. <u+0001f44f><u+2764><u+fe0f><u+2764><u+fe0f>",0,0,0
21576,2022-07-14 17:39:45 utc,sofia manzano,@nandoujc @ujcbr parabéns ujc. só vitórias!,0,0,0
10857,2022-08-18 14:58:45 utc,ciro gomes,"entre 2010 e 2020, o brasil cresceu zero pela primeira vez em 120 anos. a população está empobrecendo de forma generalizada, sendo que, nesse mesmo período, o país patrocinou a mais perversa concentração de renda do mundo.",0,0,0
12495,2021-08-12 23:49:26 utc,ciro gomes,"temos quinze longos meses para amadurecer um debate generoso sobre o que está acontecendo no brasil e as soluções que vamos construir juntos. você não está obrigado a uma escolher lula nem bolsonaro. dê um tempo, acompanhe os debates e propostas! #uniaopelobrasil #2022emdebate",0,0,0
8325,2021-05-25 18:53:45 utc,lulaoficial,"eu nunca vi tanta gente na rua como tenho visto. tanta criança pedindo esmola, passando fome. e o mundo vendo no noticiário bilionário comprando iate de 400 milhões de dólares.",0,0,0
15941,2022-12-13 16:24:04,leonardo pericles,"sobre a ação dos fascistas no df durante a diplomação de lula, fica a lição fundamental q a luta contra o fascismo não se encerra nas eleições.
esperamos q o governo lula atenda aos interesses do povo. mas não vamos esperar sentados. vamos à luta por direitos e contra o fascismo!",0,0,0
6853,2022-07-13 21:16:58 utc,lulaoficial,não quero tirar um rico para colocar um pobre no lugar. o que eu quero é que o pobre tenha a mesma oportunidade que o rico e que as mulheres recebem o mesmo salário dos homens e que não seja tratadas como objetos de cama e mesa.,0,0,0
6757,2022-07-28 19:50:26 utc,lulaoficial,"@andrejanonesadv fico feliz. essa também é a causa que me motiva na política, estamos juntos nisso. vamos conversar.",0,0,0
22820,2021-02-20 12:52:19 utc,sofia manzano,"@xhnews congratulatons. may this century be the century of socialism, towards communism.",0,0,0
16703,2022-12-01 11:47:12 utc,simone tebet,@stebetfc bom dia. vamos juntos! <u+270a><u+0001f49c>,0,0,0
13230,2021-01-11 01:31:35 utc,ciro gomes,@mrtn_blackberry <u+0001f956>=<u+0001f33e>=<u+0001f4b5>,0,0,0
13148,2021-01-30 14:29:54 utc,ciro gomes,"@moduinnek ideia, exemplo e militância! <u+0001f339><u+0001f1e7><u+0001f1f7>",0,0,0
1612,2021-10-19 14:22:41 utc,jairbolsonaro,@ivanduque bienvenido presidente! <u+0001f1e7><u+0001f1f7><u+0001f91d><u+0001f1e8><u+0001f1f4>,0,0,0
29249,2019-07-20 00:00:58,soraya thronicke,"a esquerda atrapalha a geração de empregos. no senado, estão destruindo, pouco a pouco, a tão suada reforma trabalhistas. o que eles propõem não proporcionam aos seus colaboradores. deus, me dê sabedoria! <u+0001f64f><u+0001f3fc>",0,0,0
7338,2022-04-26 17:07:06 utc,lulaoficial,"o brasil precisa ter uma chance. eu vivi os melhores momentos do país, vi esse país sendo referência para muitas coisas no mundo. muitas coisas foram destruídas e vamos ter que reconstruir. e não existe como mudar esse país se não for pela via da política.",0,0,0
20222,2021-06-12 13:35:10 utc,felipe davila,"maciel se foi sem ver o voto distrital virar realidade. ele não sai da pauta, mas nunca é votado. hoje, o parlamento só tem sugerido medidas para piorar ainda mais a  questão política, como o distritão e a federação de partidos. (4/4)",0,0,0
7055,2022-06-13 10:39:35 utc,lulaoficial,"cada cidade que visitarmos, vamos fazer reuniões para escutar diversos setores da sociedade e discutir melhorias para o brasil. não seria possível fazer o que fizemos quando estivemos no governo se não fosse o aprendizado que tivemos com o povo. bom dia e boa semana.",0,0,0
1176,2022-03-30 21:26:38 utc,jairbolsonaro,@mdregional_br <u+0001f1e7><u+0001f1f7>,0,0,0
16340,2022-01-18 20:43:07 utc,leonardo pericles,"@hoxhaista muito bom te ter aqui, camarada!",0,0,0
14134,2020-08-24 21:05:34 utc,ciro gomes,"deixo meu abraço ao amigo @flaviodino, que perdeu seu pai hoje. que encontre força, paz e luz nesse momento.",0,0,0
1837,2021-05-25 10:06:38 utc,jairbolsonaro,"- prorrogado novamente o zeramento da tarifa de importação sobre itens essenciais ao combate ao covid.

- a relação tem 628 produtos, entre medicamentos e vacinas, equipamentos hospitalares, itens de higiene pessoal e outros insumos. @mineconomia @govbr @secomvc",0,0,0
13714,2020-10-20 22:30:33 utc,ciro gomes,@pompeodemattos #é12! <u+0001f339><u+0001f1e7><u+0001f1f7>,0,0,0
29817,2019-04-13 18:48:48 utc,soraya thronicke,"força, @senadoraselma!",0,0,0
8615,2020-12-01 18:03:30 utc,lulaoficial,teve gente que não entendeu o meme. <u+2b50><u+fe0f> #equipelula,0,0,0
19580,2022-05-12 14:51:20 utc,felipe davila,estive na abertura do sindimais 2022 para falar do projeto de brasil que o novo defende e sobre como as relações trabalhistas contribuem com o aumento da produtividade no brasil. agradeço aos organizadores pelo convite. #novo #partidonovo #felipedavila  #sindimais,0,0,0
1751,2021-07-15 18:33:09 utc,jairbolsonaro,"- por motivo de internação hospitalar comunico a impossibilidade de realizar a live de hoje, bem com nossa ida a manaus fica adiada.",0,0,0
17567,2021-09-16 00:58:51 utc,simone tebet,@trentin_leo1 <u+0001f64c><u+0001f64c><u+0001f64c>,0,0,0
28189,2021-03-11 00:14:05 utc,soraya thronicke,"eu aguento muita coisa na vida, quem me conhece sabe disso... já estou com o couro grosso como dizem por aí... 

só que contar mortos jamais esteve no meu mais surreal script!",0,0,0
6292,2022-09-17 19:02:13 utc,lulaoficial,"sim, curitiba, paraná, república federativa do brasil. um grande abraço pro povo paranaense.",0,0,0
22614,2021-03-29 18:24:10 utc,sofia manzano,precisamos acabar com a política militar.,0,0,0
12345,2021-09-23 13:02:19 utc,ciro gomes,"turma, vou conversar daqui a pouco, às 10h20, com @datenaoficial. assista pelo youtube da @rbandeirantes.

compartilhe #cironodatena!",0,0,0
1622,2021-10-13 16:39:46 utc,jairbolsonaro,"- e junto com o títulos, o @mapa_brasil também disponibilizou recursos. foram r$ 10,4 milhões em créditos de reforma agrária disponibilizados de 2019 a 2021. esse valor assegurado às famílias assentadas no estado é maior que os 5 anos anteriores. @incra_oficial",0,0,0
22686,2021-03-21 01:30:40 utc,sofia manzano,tem dia que eu torço para o  asteróide chocar com a terra.,0,0,0
7092,2022-06-07 19:27:43 utc,lulaoficial,"mesmo assim defenderei até o fim a liberdade de imprensa. minha solidariedade aos profissionais que hoje enfrentam agressões verbais e físicas, vazamentos de dados pessoais, ameaças de morte e outras formas de violência. a verdade será sempre maior que as fake news e o ódio.",0,0,0
22816,2021-02-22 02:29:25 utc,sofia manzano,"essa foi uma partida que valia a pena assistir, até pela trilha sonora. só craques.",0,0,0
9216,2020-03-03 21:01:16 utc,lulaoficial,"eu achava que as pessoas ficariam felizes de ver uma menina pobre chegando à universidade. mas a sociedade, infelizmente, fomenta preconceito. e eu tenho certeza que foi por isso que deram o impeachment na @dilmabr.",0,0,0
19744,2022-03-10 15:37:49 utc,felipe davila,"se tivesse sido diferente, hoje, o brasil sofreria muito menos com as sanções acertadamente impostas à rússia.

o etanol seria uma alternativa caseira para amenizar a alta do barril de petróleo..

e melhor: uma solução sustentável.

não podemos mais eleger amadores.",0,0,0
22858,2021-01-31 00:43:45 utc,sofia manzano,amanhã. carreata #forabolsonaro,0,0,0
21326,2022-08-22 00:16:40 utc,sofia manzano,@horopito23 @coimbrasousa por isso #vote21,0,0,0
2182,2020-11-10 09:43:46 utc,jairbolsonaro,"11. o ministro @astro_pontes e o presidente @jairbolsonaro trabalham, desde fevereiro, ao lado da ciência, no combate ao covid-19.",0,0,0
29711,2019-05-01 16:40:41 utc,soraya thronicke,@curylacerda @caroldetoni3 qual o seu estado? qual a cidade?,0,0,0
3566,2019-09-08 20:26:32 utc,jairbolsonaro,"- mais uma cirurgia. desta vez foram 5 horas, mas estamos bem. obrigado a todos pelo apoio e orações! obrigado deus pela minha vida! logo estarei de volta ao campo. irruuu!",0,0,0
15252,2019-04-24 17:27:53 utc,ciro gomes,"3) conclusão: se não houver mobilização nas ruas e um apelo popular sobre cada deputado da situação, o prejuízo pode ser fatal!
a única categoria que tem conseguido algum respeito do governo é a dos caminhoneiros. por que? porque está lutando!",0,0,0
28609,2019-11-10 20:40:42 utc,soraya thronicke,"@josemedeirosmt isso é grave demais, zé!",0,0,0
30266,2022-06-06 22:53:43 utc,padre kelmon,@ptb14 alguém precisa para alexandre de moraes,0,0,0
3861,2019-05-24 13:40:58 utc,jairbolsonaro,@luisduda2 <u+0001f44d>,0,0,0
24965,2020-04-15 19:36:32 utc,vera lucia,"promessa de 8 mil testes/dia para covid-19 em sp só vai ser cumprida em maio. o que  @joaodoria45  está testando é a  paciência e a vida dos paulistas. exigimos teste gratuitos em massa, para acabar com a subnotificação. #testeparatodosjá #pelofimdasubnotificação",0,0,0
6121,2022-09-28 15:53:26 utc,lulaoficial,"no espírito santo, o time do lula é @casagrande_es e @ricardoferraco para o governo. e no senado é @senadorarose! #brasildaesperança #equipelula",0,0,0
28638,2019-11-07 05:24:29 utc,soraya thronicke,"@portimeu_br você! ele é mais um servidor público, como eu como muitos. chega disso!",0,0,0
24992,2020-03-21 23:16:04 utc,vera lucia,"rio de janeiro (rj).
#panelacodeaniversario #forabolsonaro",0,0,0
21922,2022-04-07 21:45:13 utc,sofia manzano,@kawtt7 siga as redes do pcb,0,0,0
11351,2022-05-27 00:46:58,ciro gomes,"porque se nós aceitarmos esses números, a maioria do povo tá indicando que quer manter o modelo que o lula administrou, que é o mesmo modelo econômico que está aí, produzindo inadimplência, desemprego, desalento, e o 2º pior salário-mínimo em poder de compra dos últimos 16 anos.",0,0,0
20136,2021-08-02 13:45:37 utc,felipe davila,a mentira vai se tornando realidade e ameaça criar um retrocesso no sistema eleitoral que não só aumentará a chance de fraude como custará aos cofres públicos mais de r$ 2 bilhões para reintroduzir o voto impresso. (4/9),0,0,0
6372,2022-09-10 22:13:01 utc,lulaoficial,"olê, olê, olê, olá... <u+2764><u+fe0f> #equipelula",0,0,0
29475,2019-06-13 01:59:52 utc,soraya thronicke,"@mazinho_oasis @jairbolsonaro eu faço o que é importante e o que o meu patrão manda, @jairbolsonaro  .  sou obediente e responsável.",0,0,0
30091,2019-02-23 20:28:45,soraya thronicke,dias tristes foi o que vocês criaram para o povo da américa latina. onde está a ajuda de vocês para o povo venezuelano? onde estão os artistas que vocês sempre bancaram?,0,0,0
29104,2019-08-16 00:53:47 utc,soraya thronicke,"para votar contra o abuso de autoridade, cheguei a ir contra interesses da advocacia, minha profissão, que podia esperar outro pl, diante da gravidade do caso. otimista, acreditei que a câmara conseguiria reverter a burrada do senado. ledo engano... #vetatudobolsonaro",0,0,0
17516,2021-11-21 13:05:02 utc,simone tebet,"desejo sorte e perseverança aos mais de 3 milhões de jovens que farão o enem. a prova é uma etapa imprescindível para a conquista da cadeira universitária. inadmissível ingerência para contaminá-la com negacionismo, falso puritanismo ou patrulha ideológica de quem quer que seja.",0,0,0
2589,2020-06-20 19:44:31 utc,jairbolsonaro,"4. o @mdregional_br também selecionou 6 projetos para melhorar e ampliar os sistemas de abastecimento de água e saneamento básico em são paulo;

5. foi autorizada a retomada de obras de 730 moradias em suzano (sp) e tabatinga (am), gerando mais 2,6 mil empregos nos locais;",0,0,0
5758,2022-10-19 14:35:21 utc,lulaoficial,"eu acho que os evangélicos prestam um trabalho excepcional nesse país. uma família quando sai de casa para ir pra igreja, não sai pra ouvir coisas políticas, ela vai para orar.",0,0,0
8856,2020-08-09 14:49:24,lulaoficial,é um domingo triste de dia dos pais. são 100 mil vidas perdidas. a bomba de hiroshima matou 90 mil. e a bomba da ignorância que o bolsonaro soltou matou mais.,0,0,0
13586,2020-10-30 13:25:29 utc,ciro gomes,@chico_dangelo @pdt_nacional @delmartharocha a #martharochaprefeita tem coragem e preparo para mudar essa realidade triste e revoltante do rio de janeiro.,0,0,0
23919,2022-02-01 15:11:20,vera lucia,"as ppp's para construir o metro de são paulo levam a prioridade total para o lucro, com grande desprezo a saúde. 

não devemos deixar a cidade de são paulo a mercê do lucro dessas multinacionais!
@_camilomartin explica",0,0,0
22475,2021-06-18 00:26:46,sofia manzano,"eu não estou disposta a baixar meu nível ao nível das barbaridades dos ""empresários carlos wizad' .
é muito lixo tóxico",0,0,0
28702,2019-10-23 23:55:37 utc,soraya thronicke,"@linikerpapke não quer ir para a cadeia? simples, é só não cometer nenhum delito!",0,0,0
29823,2019-04-12 01:32:13 utc,soraya thronicke,@marcinhonf e os maldosos e invejosos lideram essa sacanagem.,0,0,0
3167,2020-02-06 09:53:01 utc,jairbolsonaro,"6- honramos, nesses 400 dias, o compromisso de pegar pesado na questão da segurança. estamos batendo recordes na apreensão de drogas. também aprovamos o pacote anticrime, que dentre os avanços conquistados, está o aumento de 30 para 40 anos a pena máxima de reclusão no país.",0,0,0
2126,2020-12-01 18:06:38 utc,jairbolsonaro,"a2. do total arrecadado com a venda dos bens perdidos para a união, 40% é destinado às forças policiais responsáveis pelas apreensões. o outro montante é destinado ao fundo nacional antidrogas (funad) para investimentos em ações e projetos na área de segurança pública. @govbr",0,0,0
15198,2019-07-19 13:48:53 utc,ciro gomes,por isso sigo na luta e reafirmando: só um projeto nacional de desenvolvimento que una quem produz e quem trabalha pode reverter essa situação.,0,0,0
7776,2021-12-02 22:58:54 utc,lulaoficial,"sei o que é a fome. eu fui comer pão pela primeira vez aos 7 anos de idade. na fábrica eu comia correndo pra ninguém reparar que eu não tinha mistura. 

- lula no podpah",0,0,0
29707,2019-05-01 19:51:14 utc,soraya thronicke,"o psl, partido que nos acolheu, está  cada vez mais forte e unido. não cairemos na vala comum jamais. tem gente desalinhada? sempre tem. mas onde tem gente é assim mesmo, a seleção será natural. estamos arrumando a casa para a colheita de 2020. vem com a gente! filie-se!",0,0,0
21811,2022-05-19 20:14:36 utc,sofia manzano,@tiiltei @opoderpopular obrigada,0,0,0
2728,2020-05-20 13:50:47 utc,jairbolsonaro,"7- o governo federal destaca a iniciativa + manutenção de respiradores, rede 
voluntária formada pelo senai e por grandes indústrias. saiba onde estão os 
39 pontos que recebem esses equipamentos para conserto no site do portal da 
indústria.",0,0,0
23986,2021-12-21 16:41:30 utc,vera lucia,"#fundaodavergonhanao
gente: uma conta rápida aqui, se manter os r$ 5,7 bi em discussão do orçamento de 2022 para o fundo eleitoral, e considerando que estarão em disputa em torno de 1.627 cargos públicos no brasil.",0,0,0
27709,2022-08-22 15:18:58 utc,soraya thronicke,@carpespitrez seu apoio é muito importante nessa caminhada !!,0,0,0
2262,2020-10-11 16:25:47 utc,jairbolsonaro,"@terezacrisms @govbr <u+0001f91d><u+0001f1e7><u+0001f1f7>, ministra!",0,0,0
20181,2021-06-25 18:30:25 utc,felipe davila,"nos eua, democratas e republicanos moderados se uniram nas eleições de 2020 para derrotar donald trump e eleger biden presidente. há duas semanas, uma coligação plural de partidos de direita e de esquerda se uniu para destronar o poderoso chefão de israel, bibi netanyahu. (4/5)",0,0,0
13599,2020-10-30 12:57:01 utc,ciro gomes,@jmmurbach bom dia! <u+0001f339><u+270a> #martharochaprefeita,0,0,0
17575,2021-09-08 18:18:54 utc,simone tebet,fux: ninguém fechará esta corte. falou direto ao presidente. houve crime de responsabilidade. recado claro  para o congresso nacional. desafinou a lira do nero.,0,0,0
7773,2021-12-02 23:06:54 utc,lulaoficial,"no meu governo tudo falavam ah, mas o lula tem sorte. foi sorte 

porra, então nós precisamos de um presidente que tenha sorte! 

- lula no podpah",0,0,0
1065,2022-04-29 10:32:09 utc,jairbolsonaro,"- mais apreensões em diferentes regiões do país.

. em poconé (mt), foram encontrados 177kg de pasta base.

. em torres (rs): foram 12kg de cloridrato e 38kg de crack;

. em altamira (pa): 23kg de pasta base de cocaína;",0,0,0
11246,2022-06-15 19:39:31 utc,ciro gomes,"em 2012, era áurea do pt, a renda média mensal dos mais pobres era de r$ 75 mensais. o pt que tanto gastou o termo herança maldita, falando mal de fhc, será que aceitaria que chamássemos isso também de herança maldita?",0,0,0
15223,2019-06-10 14:30:50 utc,ciro gomes,"6- por essa razão, espero que as instituições brasileiras funcionem: conselho nacional de justiça, conselho nacional do ministério público, stf e congresso nacional, devem se debruçar sobre o assunto, investigar e passar o brasil a limpo.",0,0,0
22020,2022-03-21 18:03:23 utc,sofia manzano,@politic_nicki @colemeuchapa @dukkaoficial @ptbrasil @lulaoficial obrigada pelo apoio. vamos tornar nossa pré candidatura na real alternativa para a classe trabalhadora no brasil?,0,0,0
21982,2022-03-29 13:40:08 utc,sofia manzano,"esses dias me perguntaram: se eu for eleita presidente da república, quem eu indicarei para o stf. 
a resposta:",0,0,0
11609,2022-04-06 20:07:57 utc,ciro gomes,"caro @tonyvitorinojr, não é por acaso que vivemos em boa companhia. o projeto nacional de desenvolvimento nos une e nos guia !",0,0,0
5630,2022-10-24 01:20:04 utc,lulaoficial,"a periferia brasileira hoje produz uma imensidão de cultura. eu lembro do início da carreira do mano brown. eles nunca tiveram chance no rádio, na televisão, e vendiam pra caramba sem nenhum apoio. na periferia tem produção cultural acontecendo em todos os lugares. #lulanodlshow",0,0,0
21050,2022-09-19 14:56:27 utc,sofia manzano,"""1 - política fiscal: não há movimentação para revogar o teto de gastos; 2 - enfrentamento ao agronegócio; 3 - relações de trabalho no brasil. destaco esses três pontos como diferenças em relação ao programa do @lulaoficial"" 

#vote21 #pcb21 #sofia50mil #sofiamanzano21",0,0,0
11216,2022-06-21 23:43:52 utc,ciro gomes,"""essa é a proposta do flow: somos pessoas normais que conversam com pessoas importantes para a sociedade e trazemos perguntas de pessoas reais. nós queremos saber das questões próximas das pessoas, trazemos um papo mais humano."" @igor_3k na #cirogames",0,0,0
5329,2022-11-28 10:40:13 utc,lulaoficial,"bom dia. hoje tem brasil! <u+0001f1e7><u+0001f1f7> acompanho o jogo em brasília, onde hoje tenho reunião com @geraldoalckmin para seguirmos trabalhando na transição e preparação do novo governo. uma ótima semana para todos.",0,0,0
522,2022-07-30 10:37:54 utc,jairbolsonaro,"- a empresa já havia registrado em 2021 o maior volume da história, movimentando 64 bilhões de tku. o resultado foi impulsionado pelo fluxo de mt, onde cresceu 3,7%, transportando 20 milhões de ton úteis.

- empregos, menos custos, crescimento do país e logística de transporte.",0,0,0
6367,2022-09-11 18:43:24 utc,lulaoficial,"outro importante impacto do bolsa família foi na saúde da população porque o foco do programa era o bem-estar das pessoas, principalmente de crianças e mulheres gestantes que tinham o sistema vacinal e tratamentos básicos em dia. #equipelula",0,0,0
7741,2021-12-20 02:39:48,lulaoficial,"qualquer candidato pode ir pra televisão mentir, fazer promessas vãs. eu não posso. eu tenho um legado, tenho que fazer mais do que eu fiz. vou encontrar uma realidade de fome mais forte, inflação mais forte, descrença mais forte, ódio propagado pelo atual governo.",0,0,0
8324,2021-05-25 18:56:37 utc,lulaoficial,"tenho dito ao pessoal no pt que se for pra ser candidato, vai ter que ser pra fazer muito mais do que a gente fez. não sei se vou ser presidente, mas quero que você tenha certeza que vou ser um soldado da sua luta @pejulio. você pra mim é exemplo e motivo de orgulho.",0,0,0
27525,2022-09-03 23:26:33 utc,soraya thronicke,@elizianegama <u+0001f44f><u+0001f3fc><u+0001f44f><u+0001f3fc><u+0001f44f><u+0001f3fc>,0,0,0
21174,2022-09-07 04:18:43,sofia manzano,"como a classe dominante se apropria das pautas identitárias nesse momento? 
exaltando a leopoldina, imperatriz que defenfia os interesses das metrópoles colonizadoras e não do brasil, mas era mulher!
7 de setembro é dia de luta des excluídos 
#diadosexcluidos",0,0,0
7923,2021-09-22 14:14:54 utc,lulaoficial,@uczai @patriqueuiliam voltou!,0,0,0
16860,2022-09-24 23:39:37 utc,simone tebet,"venceu a democracia e viva a democracia brasileira! apesar dos embates, hoje nós falamos das propostas que são para o brasil. nosso país precisa mudar de verdade e, agora, a palavra final é do eleitor. +",0,0,0
11260,2022-06-13 19:05:52 utc,ciro gomes,"o pib brasileiro está estagnado e não por causa do bolsonaro, que é um desastre, está estagnado porque o modelo econômico  câmbio flutuante, superávit primário, meta de inflação  e o teto de gastos agravam tudo isso, proíbem o brasil de crescer. <u+0001f447>",0,0,0
14228,2020-08-02 20:07:09 utc,ciro gomes,@mazitapnd @pr_alexandregon #reparebem que turma boa incrível <u+0001f339><u+2764><u+fe0f>,0,0,0
4234,2019-02-13 10:06:46 utc,jairbolsonaro,"para maior transparência e melhor empregabilidade do dinheiro público, informamos que todos os patrocínios da petrobras estão sob revisão, objetivando enfoque principal dos recursos para a educação infantil e manutenção do empregado à orquesta petrobras.",0,0,0
12558,2021-07-08 12:54:50 utc,ciro gomes,"o debate dos problemas  nacionais está tão tenso e distorcido, e a percepção  dos fatos políticos tão contaminada, que uma declaração singela do senador omar aziz, retirada do contexto, é capaz de gerar uma nota tão grave - e sem foco - como a emitida pelo ministério da defesa.",0,0,0
28978,2019-09-12 17:38:13 utc,soraya thronicke,"finalmente entregamos, ministro @astro_pontes! o seu trabalho é diferenciado, o brasil lhe agradece! 
@jairbolsonaro",0,0,0
3846,2019-05-27 00:16:55 utc,jairbolsonaro,@beserrote rondônia! <u+0001f44d>,0,0,0
9207,2020-03-10 19:21:40 utc,lulaoficial,nós não fizemos no brasil uma revolução. não fizemos sequer distribuição de riqueza. o que fizemos foi fazer com que o pobre tivesse direito a um pedaço do bolo. pudesse fazer três refeições. ter um diploma universitário. um emprego. luz para sair da escuridão do candieiro.,0,0,0
26369,2013-10-01 01:11:09,vera lucia,o governo federal tenta a todo custo tapar o sol com a peneira. o discurso de que o brasil está com o economia... http://t.co/kiq4wwrgu3,0,0,0
13551,2020-11-06 22:28:49 utc,ciro gomes,dá bilhão de motivos para seguir na luta pelo brasil! abraços ao nosso futuro prefeito de curitiba!,0,0,0
4061,2019-03-31 10:19:02 utc,jairbolsonaro,"após revelação do @minfraestrutura de pedidos prontos de mais de 8.000 novos radares eletrônicos na rodovias federais do país, determinei de imediato o cancelamento de suas instalações. sabemos que a grande maioria destes têm o único intuito de retomo financeiro ao estado.",0,0,0
15185,2019-08-25 13:15:40 utc,ciro gomes,"a floresta vale muitos mais trilhões de dólares em pé do que cortada, dando milhõezinhos por curto prazo.

porque ali estão os princípios ativos da nova farmácia, da nova química, a base da biotecnologia, uma plataforma para a bioenergia: tudo que o mundo cobiça.",0,0,0
12737,2021-05-11 13:33:21,ciro gomes,"há meses, clamo, aqui, contra a ação sistemática de bolsonaro e seus milicianos para acabar com as universidades públicas brasileiras. na semana passada, endossei o alerta para o colapso financeiro de grandes universidades, cujo símbolo mais dramático é a ufrj...",0,0,0
11894,2022-01-22 16:51:13 utc,ciro gomes,"david miranda (@davidmirandario) tem uma história de muita luta e superação. mostra ao brasil que o exemplo da boa educação pública transforma vidas. foi assim com ele, ao estudar no ciep idealizado e construído por brizola. obrigado por vir lutar junto conosco no @pdt_nacional.",0,0,0
21004,2022-09-23 22:18:00 utc,sofia manzano,golpistas!,0,0,0
