index_banco,datetime,username,text,ae,pc,pop
22064,2022-03-13 16:43:44 utc,sofia manzano,"isso é uma ameaça? 
não é da conta das forças armadas quem vai governar o país.
se for o lula e o pt, ou se formos nós e o pcb, você e as ff.aa. irão respeitar. 
não adianta bradar. 
ditadura nunca mais!",0,0,0
27565,2022-09-02 14:21:25 utc,soraya thronicke,@seravat19 só deus pode me calar.,0,0,0
19133,2022-09-22 20:45:10 utc,felipe davila,"um projeto precisa de três ingredientes: o mínimo de consenso político, o poder executivo disposto a comprar a briga para o projeto andar, e, o fundamental, que é o apoio da sociedade.

é assim que vamos construir o nosso projeto de país.",0,0,0
21730,2022-06-11 21:20:56 utc,sofia manzano,"a privatização da eletrobrás  é um crime de lesa pátria! 
ataca a soberanía nacional e terá como consequências o aumento nas contas de luz e a queda na qualidade dos serviços de energia.
nosso programa prevê a reversão da privatização por uma eletrobrás 100% estatal!",0,0,0
30266,2022-06-06 22:53:43 utc,padre kelmon,@ptb14 alguém precisa para alexandre de moraes,0,0,0
17287,2022-06-21 20:10:22 utc,simone tebet,"para quem me conhece e viu minha entrevista, minha posição é clara: estaremos no segundo turno. o brasil merece paz. merece uma alternativa à polarização. nossa luta é pela democracia e pela reconstrução do brasil.",0,0,0
28218,2021-01-25 01:27:38 utc,soraya thronicke,"eqto processos antigos por corrupção avançam,e novos casos de desvios de recursos públicos p covid eclodem a cada dia,movimentos de rua distraem a população c conversa fiada.sou do tempo do combate à corrupção e,sem generalizar,  sinto vergonha de mtas lideranças atuais.vergonha!",1,0,0
13911,2020-09-12 14:01:14 utc,ciro gomes,"@mlvillasboas @cnnbrasil feliz aniversário, @mlvillasboas <u+0001f44f><u+0001f44f><u+270a><u+0001f339>",0,0,0
3167,2020-02-06 09:53:01 utc,jairbolsonaro,"6- honramos, nesses 400 dias, o compromisso de pegar pesado na questão da segurança. estamos batendo recordes na apreensão de drogas. também aprovamos o pacote anticrime, que dentre os avanços conquistados, está o aumento de 30 para 40 anos a pena máxima de reclusão no país.",0,0,0
6757,2022-07-28 19:50:26 utc,lulaoficial,"@andrejanonesadv fico feliz. essa também é a causa que me motiva na política, estamos juntos nisso. vamos conversar.",0,0,0
8163,2021-07-22 21:54:16 utc,lulaoficial,<u+2665><u+fe0f><u+0001f393>,0,0,0
28694,2019-10-25 02:27:45 utc,soraya thronicke,"querem saber o pior? por que não podemos filmar e nem tirar fotos dentro do plenário do stf se o processo é público, não está em segredo de justiça? não entendo isso.",0,0,0
20196,2021-06-23 23:01:04 utc,felipe davila,"ricardo salles vai tarde. não foi apenas um mau ministro do meio ambiente. foi um destruidor de florestas e da imagem do país no exterior. mas não dá pra criar expectativas sobre o que virá a seguir. em se tratando de governo bolsonaro, sempre dá pra piorar.",0,0,0
3247,2020-01-08 15:27:40 utc,jairbolsonaro,"- do exposto, o veto aos r$ 2 bilhões, daria margem para que o presidente fosse questionado junto à camara dos deputados de ""utilizar o poder federal para impedir a livre execução da lei eleitoral.""",0,0,0
24948,2020-05-09 15:02:18 utc,vera lucia,"inaceitável! enquanto as famílias choram 10 mil mortes por covid-19, bolsonaro cogitou fazer churrasco com amigos. é mais que desumano e cruel. é coisa de miliciano! #forabolsonaro #foramourão",1,0,0
28471,2020-03-24 19:48:06 utc,soraya thronicke,"@1julianagab @senadofederal @majorolimpio @edugiraooficial @tassojereissati @darioberger @katiaabreu @anastasia @jairbolsonaro @tvsenado estou exatamente convidando vocês para assistirem ao vivo, tanto no youtube quanto na tv senado.",0,0,0
12116,2021-11-30 08:48:06,ciro gomes,"nesta sua delação premiada, moro admite não ter visto crimes nas rachadinhas nem nas seguidas agressões de bolsonaro às instituições. também não viu problema na enquadrada  do general villas boas ao supremo.",0,0,0
11216,2022-06-21 23:43:52 utc,ciro gomes,"""essa é a proposta do flow: somos pessoas normais que conversam com pessoas importantes para a sociedade e trazemos perguntas de pessoas reais. nós queremos saber das questões próximas das pessoas, trazemos um papo mais humano."" @igor_3k na #cirogames",0,0,0
2182,2020-11-10 09:43:46 utc,jairbolsonaro,"11. o ministro @astro_pontes e o presidente @jairbolsonaro trabalham, desde fevereiro, ao lado da ciência, no combate ao covid-19.",0,0,0
19540,2022-06-24 19:17:46 utc,felipe davila,"pobreza, corrupção, mediocridade. eu dediquei boa parte da minha vida a entender os problemas do brasil e como consertá-los. 

hoje, sou pré-candidato a presidente porque quero mudar essa realidade, e morar num brasil onde todos possam ter as mesmas oportunidades que eu tive.",0,0,0
8912,2020-07-15 19:08:11 utc,lulaoficial,"muita gente naturalizou, mas 74 mil mortos não é pouca coisa. só ontem morreram mais de 1.300 brasileiros. um presidente, em qualquer país do mundo, não tem o direito de brigar com a ciência. minha solidariedade à família dessas pessoas. vidas que poderiam ter sido poupadas.",0,0,0
29063,2019-08-25 13:35:33 utc,soraya thronicke,"sigam @conexaopolitica para ter informação verdadeira e imparcial. 

vamos ajudar a mídia séria crescer! @jairbolsonaro",0,0,0
6859,2022-07-12 23:16:21 utc,lulaoficial,"não quero ninguém brigando, aceitando provocação. e é isso que nós temos que fazer nos próximos três meses. vamos encher as ruas, conversar com as pessoas. nós não precisamos brigar, a nossa arma é a tranquilidade, o amor e a sede que temos de melhorar a vida do povo brasileiro.",0,1,0
28536,2019-12-26 15:10:44 utc,soraya thronicke,vamos todos seguir? a nossa união contra a doutrinação nas escolas é muito importante. há anos @miguel_nagib e alguns voluntários carregam este piano praticamente sozinhos!,0,0,0
23711,2022-05-27 12:34:02 utc,vera lucia,@olivierirwin vergonha deveriam ter os policiais que fizeram o que fizeram!,0,0,0
12579,2021-06-25 22:33:09 utc,ciro gomes,"este servidor resistiu à pressão de seus superiores a quem deu os nomes. gente da ativa do exército brasileiro que está hoje no palácio do planalto depois da demissão do general da ativa pazuello, sob cuja responsabilidade esta enorme falcatrua aconteceu. <u+0001f447>",0,0,0
17872,2020-09-02 18:42:30 utc,simone tebet,"concordo com as palavras do pr: não se pode tirar dos pobres para dar aos paupérrimos. a justiça social não se faz dividindo a pobreza. nas reformas administrativa e tributária, não se promoverá o desenvolvimento do país sacrificando a classe média com criação de mais impostos.",0,0,0
23728,2022-05-09 18:33:16 utc,vera lucia,@china_comunista <u+0001f60d>,0,0,0
2700,2020-05-30 21:05:44 utc,jairbolsonaro,"11. jornais também destacaram na suas capas o manifesto dos procuradores da república, com a assinatura de 590 de 1.150 integrantes do mpf, para a adoção da lista tríplice para a nomeação do chefe da instituição.",0,0,0
12693,2021-05-19 14:41:00,ciro gomes,"pazuello acertou com o butantan para comprar vacinas e, no dia seguinte, bolsonaro disse que ""o dinheiro dele"" não iria pagar essas doses. a #cpidacovid vai ajudar o povo a entender tudo o que aconteceu para chegarmos a quase 440 mil mortos por um vírus que já existe vacina!",1,0,0
24112,2021-09-03 02:37:21 utc,vera lucia,"bolsonaro vetou parte da lei de quebra de patentes, justamente os dispositivos que obrigavam donos de patentes a transferirem know-how e a fornecer os insumos de medicamentos e vacinas. esse veto explícita o grau de entreguismo e as verdadeiras preocupações deste governo...",0,0,0
14493,2020-07-16 14:16:25 utc,ciro gomes,@julianabrizola <u+0001f44f><u+0001f44f><u+0001f44f><u+2764><u+fe0f>,0,0,0
4434,2018-12-09 13:19:00,jairbolsonaro,"as eleições de 2018 representam uma resposta aos estragos que esse projeto de poder causou em todos os lugares, em especial na venezuela. nosso país deixará de ser a galinha dos ovos de ouro e voltará a colocar os interesses e valores dos brasileiros no topo.",0,1,0
13116,2021-02-09 19:36:48 utc,ciro gomes,"atenção! médio, pequeno e microempresário! vão vender a nossa economia. lute contra a entrega do banco central!",0,0,0
2862,2020-04-21 22:22:26 utc,jairbolsonaro,@astro_pontes @cnnbrasil @ufmg @parque_bhtec @secomvc @govbr @mctic <u+0001f1e7><u+0001f1f7><u+0001f44d>,0,0,0
30131,2019-02-03 11:43:29 utc,soraya thronicke,"@junior_vaz não foi vergonha alguma viajar para a china, pois não cometi nenhum crime lá. trabalhei pelo brasil e pelo meu estado, cujo maior importador é este país. sou uma pessoa correta e responsável, infelizmente pessoas caíram na falácia mal-intencionada.",0,0,0
5244,2022-12-16 20:08:54 utc,lulaoficial,boa sorte <u+0001f995> e equipe. muito trabalho pela frente!,0,0,0
7210,2022-05-11 11:44:17 utc,lulaoficial,"minha mãe, dona lindú, sempre me dizia para não desistir, para seguir teimando. por isso não temos o direito de desanimar. nós vamos recuperar esse país. bom dia!",0,0,0
973,2022-05-12 18:44:31 utc,jairbolsonaro,@faveladoinvest - forte abraço! <u+0001f44d>,0,0,0
12388,2021-09-10 16:09:49 utc,ciro gomes,me coloquei à disposição para qualquer debate no sentido de proteger a democracia brasileira e que tenha mediação da união dos estudantes. esse é o caminho para restaurarmos a capacidade da política brasileira de devolver o nosso país ao caminho da paz e do progresso.,0,0,0
426,2022-08-25 18:54:44 utc,jairbolsonaro,"- respeitar a democracia é muito diferente de assinar uma cartinha. honrar a constituição, em especial direitos e garantias fundamentais, é o que diferencia democratas de demagogos.",1,0,0
11456,2022-05-06 17:12:48 utc,ciro gomes,"lamento muito o falecimento do ex-deputado estadual e presidente da assembleia legislativa do ceará, júlio rêgo. homem público exemplar e médico dedicado, deu a vida inteira à causa do povo de tauá, dos inhamuns e do ceará. perdi um amigo muito querido.",0,0,0
3861,2019-05-24 13:40:58 utc,jairbolsonaro,@luisduda2 <u+0001f44d>,0,0,0
14554,2020-07-14 17:38:12 utc,ciro gomes,"@santsamis enquanto não podemos ir às ruas, vamos usando a internet para trabalhar pelo brasil. <u+270a> #equipecirogomes",0,0,0
16738,2022-10-30 22:30:10 utc,simone tebet,"parabéns @jeronimoba13! que tenha muito sucesso em sua gestão e possa fazer o melhor pelo povo baiano, com desenvolvimento econômico e social. a bahia fez uma linda festa pela democracia neste domingo.",0,0,0
11335,2022-05-31 15:33:49 utc,ciro gomes,é absolutamente imperativo que o brasil não destrua as alternativas do debate.,0,0,0
4219,2019-02-16 10:06:45,jairbolsonaro,"na próxima terça-feira apresentaremos projeto de lei anticrime ao congresso. elaborado pelo ministro sérgio moro o mesmo visa endurecer as penas contra assassinos, líderes de gangues e corruptos.",1,0,0
2973,2020-03-25 18:33:04 utc,jairbolsonaro,"por outro lado, chega ao brasil o teste de imunocromatografia (igg/igm), no qual o cidadão fica sabendo se já foi contaminado e curado. esses imunizados poderiam circular livremente com mais tranquilidade, como, por exemplo, profissionais de saúde, segurança, transporte e etc...",0,0,0
4641,2018-10-12 14:50:01,jairbolsonaro,vamos combater o crime organizado e trabalhar para impedir que presos continuem controlando seus empregados de dentro dos presídios!,0,0,0
1242,2022-03-14 12:28:06 utc,jairbolsonaro,"números de transações com pix:

nov/2021 - 1,24 bilhões
dez/2021 - 1,46 bilhões
jan/2022 - 1,30 bilhões

- com o pix as pessoas vão economizar com os bancos, aproximadamente, r$ 20 bilhões no corrente ano.",0,0,0
26404,2013-09-17 12:18:35,vera lucia,inspetores da onu apontam uso de sarin em ataque contra civis na síria. a classe trabalhadora e os povos do mundo... http://t.co/8a9aizqjph,0,1,0
5705,2022-10-21 20:02:41,lulaoficial,bolsonaro criou o hábito de mentir. ele acha que é normal. alguém que é assim não pode ser sério.,0,0,0
2909,2020-04-02 19:11:10 utc,jairbolsonaro,@carlosbolsonaro <u+0001f44d>,0,0,0
27987,2021-10-13 02:45:05 utc,soraya thronicke,"@heliotelho @deltanmd eu votei não!

fui eleita defendendo a bandeira anticorrupção, e estou indignada com a dormência social. que pesadelo é esse q estamos vivendo?",0,0,0
27210,2022-10-18 01:12:20 utc,soraya thronicke,@atwellfilms @capitaocontar pronto! agora não vale mais faltar! compromisso feito! <u+0001f64f><u+0001f3fc><u+0001f64f><u+0001f3fc><u+0001f64f><u+0001f3fc>,0,0,0
28799,2019-10-11 00:28:19 utc,soraya thronicke,@iracema08423887 @jairbolsonaro @rodrigomaia já tem projeto em andamento. concordo contigo!,0,0,0
7036,2022-06-16 00:25:56 utc,lulaoficial,acabei de saber que possivelmente a polícia federal encontrou os corpos do dom philips e do bruno. é muito triste. pessoas mortas por defender terras indígenas e nosso meio ambiente. o brasil não pode ser isso.,0,0,0
29509,2019-06-06 10:48:07 utc,soraya thronicke,"@terezacrisms parabéns, ministra! precisamos muito divulgar isso internacionalmente. mancharam a nossa imagem mundo afora.",0,0,0
12369,2021-09-14 23:44:31 utc,ciro gomes,"""o impeachment de bolsonaro é uma necessidade. nós estamos vivendo o pior exemplo do exercício da direita no mundo. nós temos um presidente vazio de ideias, que se demonstrou ser inapto e incompetente"". @lucianasantos na #cirogames",0,0,0
16144,2022-08-25 21:52:19 utc,leonardo pericles,"essa semana completa 10 anos que realizamos a ocupaçãoo eliana silva, onde moro. confiram o material feito pelo @mlbnacional. 

viva a ocupação eliana silva!
viva o mlb!",0,0,0
28381,2020-05-10 15:45:53 utc,soraya thronicke,"retificando o e-mail:

sen.sorayathronicke@senado.leg.br",0,0,0
22906,2021-01-20 12:08:02 utc,sofia manzano,@thicico e  a @miriamleitao já falou em #impeachmentbolsonaro. vamos continuar a mobilização.,0,0,0
22686,2021-03-21 01:30:40 utc,sofia manzano,tem dia que eu torço para o  asteróide chocar com a terra.,0,0,0
23185,2020-06-24 12:57:52 utc,sofia manzano,"balzac, por exemplo, apoiava as causas políticas mais reacionárias de sua época, ao mesmo tempo em que produzia uma obra literária importante.",0,0,0
11046,2022-07-24 22:13:41 utc,ciro gomes,difícil saber o que é mais vergonhoso e mais perigoso. a repetição de ataques raivosos às instituições ou a ação silenciosa de gastar perto de r$ 1 milhão em um dia em comerciais para a convenção do pl.,1,0,0
11196,2022-06-24 20:36:58,ciro gomes,"a gravação do telefonema do ex-ministro à filha, quando diz, sem rodeios, que fora informado pelo presidente da operação contra ele, é a prova mais contundente de um crime desta espécie já praticado por um presidente. este crime clama justiça!",0,0,0
17308,2022-06-20 19:25:27 utc,simone tebet,"enfrentei o orçamento secreto. ele também é uma forma de ferir a democracia, porque ele tira a oportunidade dos novos jovens trabalhadores e servidores que querem entrar na vida pública de competirem em pé de igualdade.+",0,0,0
6900,2022-07-06 22:10:09 utc,lulaoficial,"tem político que esconde para que time torce. sou corinthians, cruzeiro em minas e no rio de janeiro eu sou torcedor do vasco da gama, por causa do bellini e do time de 1957.",0,0,0
11437,2022-05-12 10:29:10 utc,ciro gomes,"o desgoverno bolsonaro, mais que piada, é tragédia pronta e permanente. quando se pensa que não pode piorar, ele dobra a aposta. primeiro ato do novo ministro das minas e energia: pedir estudo para privatizar a petrobras e o pré-sal! #opetróleoénosso ()",0,0,0
29910,2019-03-27 03:17:10 utc,soraya thronicke,"eleitores devem reclamar com seussenadores.não reclamem pra mim,estou fazendo minha parte.a cpi não saiu pq alguém votou errado; pode ter sido você.o resultado da cpi é o resultado das urnas.quem errou deve vestir a carapuça e ponto. estamos carregando o piano sozinhos, injusto.",0,0,0
9656,2018-11-30 21:43:00,lulaoficial,"as mesmas pessoas que elegeram bolsonaro vão julgá-lo todos os dias, pelas promessas que não vai cumprir e pelo que vai acontecer em nosso país. temos de estar preparados para continuar construindo, junto com o povo, as verdadeiras soluções para o brasil.",0,0,0
17229,2022-07-08 15:35:59 utc,simone tebet,"os recentes cortes nas áreas de ciência e educação provocaram a interrupção de projetos, migração de mais de 2 mil cientistas para o exterior, esvaziamento das universidades, seus laboratórios e grupos de pesquisa, além de um grande atraso para o desenvolvimento do brasil. +",0,0,0
20951,2022-09-28 00:43:12 utc,sofia manzano,"assista ao vídeo de apoio do camarada mauro iasi a nossa candidatura!
#vote21",0,0,0
9216,2020-03-03 21:01:16 utc,lulaoficial,"eu achava que as pessoas ficariam felizes de ver uma menina pobre chegando à universidade. mas a sociedade, infelizmente, fomenta preconceito. e eu tenho certeza que foi por isso que deram o impeachment na @dilmabr.",0,0,0
17820,2021-01-18 23:42:16 utc,simone tebet,@edsonmarreco @atentopapagaio @senadorkajuru assessoria: não há nenhum processo contra a senadora simone tebet.,0,0,0
29713,2019-05-01 16:20:33 utc,soraya thronicke,"@janemacieljane não no que depender do psl, isso eu posso te garantir. dos outros partidos não posso falar, apenas cobrar. nos ajudem pressionando.",0,0,0
19744,2022-03-10 15:37:49 utc,felipe davila,"se tivesse sido diferente, hoje, o brasil sofreria muito menos com as sanções acertadamente impostas à rússia.

o etanol seria uma alternativa caseira para amenizar a alta do barril de petróleo..

e melhor: uma solução sustentável.

não podemos mais eleger amadores.",0,0,0
6014,2022-10-04 19:49:10 utc,lulaoficial,"aprendi muito com o dom cláudio hummes. e ele aprendeu muito com os trabalhadores do abc. quando ele chegou no abc, era um grande intelectual da igreja, e ele aprendeu a lidar com a ansiedade dos metalúrgicos. a acolher os trabalhadores.",0,0,0
8938,2020-07-01 23:02:04 utc,lulaoficial,o povo trabalhador está perdendo no século 21 tudo que conquistou no século 20. a greve dos entregadores prova isso. eles passam fome entregando comida... um pneu fura e você é bloqueado do aplicativo?! isso é escravidão moderna. não tem nenhuma seguridade social. nada.,0,1,0
24018,2021-10-21 22:52:43 utc,vera lucia,#forapauloguedes,0,0,0
21326,2022-08-22 00:16:40 utc,sofia manzano,@horopito23 @coimbrasousa por isso #vote21,0,0,0
3434,2019-10-20 16:36:16 utc,jairbolsonaro,"10- o @mdregional_br entregou, mais 2.287 moradias do minha casa minha vida em porto velho (ro). as residências podem acolher mais de 9000 pessoas, à famílias de menor renda. foram destinados r$149mi a rondônia neste ano. os empreendimentos geram 10 mil empregos na região.",0,0,0
12486,2021-08-19 00:08:18 utc,ciro gomes,"obrigado, suplicy. estamos juntos naquilo de mais profundo que interessa ao brasil.",0,0,0
29720,2019-04-30 15:13:13,soraya thronicke,a força do povo nas ruas libertará o povo venezuelano. que deus abençoe.,0,1,0
28705,2019-10-23 12:12:57 utc,soraya thronicke,"@elisribeiroarau @jairbolsonaro escute meu discurso inteiro, de 12 minutos, para entender. culpe o dem e a liderança do governo, e não caia em fakenews. no início desta fala, que foi editada, eu explico. vc está muito enganada.",0,0,0
16801,2022-09-30 03:48:46 utc,simone tebet,"sou mãe e professora. fiz um juramento que, se eleita, o filho do pobre terá a mesma qualidade de educação que o filho do rico. eu vou mudar essa realidade.",0,0,0
29091,2019-08-18 22:17:22 utc,soraya thronicke,"enquanto a tacanha grande mídia critica o pr @jairbolsonaro por frases soltas, outros veículos permitem que mostremos a verdade do nosso governo. 

#somostodosmichelle",1,0,0
20753,2022-10-22 23:08:26,sofia manzano,"é o seu salário 
seu 13° salário 
férias 
feriados católicos 
fgts 
salário família 
é o sus 
é a casa própria tomada pelos bancos 
é a privatização de tudo, até da faixa da praia.
é a aposentadoria 
é o dinheiro da merenda e dos remédios 

vamos virar votos dos trabalhadores.",0,0,0
7061,2022-06-11 12:49:32 utc,lulaoficial,"é dizer adeus a programas como o luz para todos, responsável por trazer para o século 21 cerca de 16 milhões de brasileiros que antes viviam na escuridão, sem acesso sequer a um copo de água gelada.",0,0,0
6884,2022-07-09 16:12:58 utc,lulaoficial,"nós precisamos ter escolas em tempo integral, com mais atividade extra, mais esporte. quem sabe se tiver mais esporte nas escolas, em 15 anos o corinthians tem um time melhor.",0,0,0
9214,2020-03-03 21:11:03 utc,lulaoficial,nós precisamos apostar que é possível recuperar o humanismo e a solidariedade. não temos o direito de aceitar sermos apenas um algoritmo. nosso coração precisa falar mais alto do que uma mentira na internet.,0,0,0
24224,2021-07-26 17:08:04,vera lucia,"nem bala, nem fome, nem covid!

abaixo a repressão! contra as ameaças de golpes, precisamos de organização

pelo direito de organização dos cabos e soldados lutarem ao lado do povo.

precisamos organizar a nossa defesa nas manifestações e nos bairros contra a repressão do estado.",0,0,0
742,2022-06-17 08:50:38 utc,jairbolsonaro,". estatais voltaram a registrar lucro depois de anos de prejuízos;

. mais de 5.400 decretos inúteis ou obsoletos refolhados desde 2019;

- contratações técnicas, combate ao inchaço estatal e desmonte da corrupção possibilitaram mais recursos para entregas de obras atrasadas.",1,0,0
21401,2022-08-10 07:22:09,sofia manzano,"a aliança da maior destruição do estado (alckmin). com a maior enganação para a classe trabalhadora. 
vai reduzir a jornada de trabalho para 30h semanais sem redução salarial???????",0,1,0
23954,2022-01-19 14:09:54 utc,vera lucia,"importante o protesto e ameaça de greve que aconteceu ontem, dos servidores federais, contra essa história de dar aumento só para policiais. o salário de todos os servidores está defasado!

tem dinheiro para emenda parlamentar, mas não para manter o poder de compra do servidor?",0,0,0
14506,2020-07-15 21:46:12 utc,ciro gomes,"@vana_fn @guilherme_amado @revistaepoca <u+0001f44f><u+0001f44f><u+0001f44f> vamos ajudar a compartilhar, turma boa!",0,0,0
17701,2021-07-02 13:59:25 utc,simone tebet,@mariexpresso obrigada. <u+0001f618>,0,0,0
26821,2022-12-06 08:49:50 utc,soraya thronicke,@julianlemosopb1 que situação mais triste!,0,0,0
13818,2020-09-29 16:47:30 utc,ciro gomes,"porque imaginar que nós vamos pagar o modo de vida moderno do povo brasileiro com soja, milho, frango e boi é um equivoco grosseiro. #cironopanico",0,0,0
28335,2020-06-06 12:57:16 utc,soraya thronicke,"então, caro presidente do partido mais prestigiado do gov @jairbolsonar, sr @acmneto_, comece entregando os cargos que vcs receberam brasil afora desde janeiro/2019 e externem esse desapego e essa fidelidade ao povo brasileiro lá no congresso nacional.",0,0,0
13528,2020-11-07 01:29:03 utc,ciro gomes,obrigado por tudo! amo você<u+2764><u+fe0f>,0,0,0
29707,2019-05-01 19:51:14 utc,soraya thronicke,"o psl, partido que nos acolheu, está  cada vez mais forte e unido. não cairemos na vala comum jamais. tem gente desalinhada? sempre tem. mas onde tem gente é assim mesmo, a seleção será natural. estamos arrumando a casa para a colheita de 2020. vem com a gente! filie-se!",0,0,0
14956,2020-05-11 16:37:35 utc,ciro gomes,"(...) e eduardo cunha à presidência da câmara... vai com calma, meu querido e brilhante militante das boas causas, não é nada fácil pra eles. e como não têm argumento, dão-se aos ataques rasteiros e incoerentes . sei bem como é... <u+0001f602>",0,0,0
19841,2022-02-18 17:58:06 utc,felipe davila,"""é um absurdo que parte da classe empresarial já esteja bajulando o lula. isso é um desrespeito aos nossos filhos e netos.

não podemos acreditar que os populistas que nos colocaram nessa situação vão nos tirar dela.""

#debatelide",1,0,0
3166,2020-02-06 09:54:27 utc,jairbolsonaro,7- os dados mais recentes mostram que todos os índices de criminalidade caíram no brasil. destaque para a queda de mais de 21% dos homicídios. quase 10 mil vidas salvas das mãos de assassinos.,0,0,0
11459,2022-05-06 15:40:55 utc,ciro gomes,"bolsonaro, que acabou de trocar o presidente da petrobras, reagiu com o teatro cínico e demagógico de sempre. chamou o lucro de estupro, mas não disse uma palavra sobre mudar a política de preços da empresa. é um covarde mesmo. (...)",0,0,0
3917,2019-05-08 18:00:38 utc,jairbolsonaro,"importante ressaltar que o investimento será totalmente de iniciativa privada, com custo zero para os cofres públicos. boa tarde a todos!",0,0,0
7069,2022-06-09 15:20:09 utc,lulaoficial,"a crise no preço dos combustíveis não se resolve atacando direitos dos que mais precisam. precisamos de um planejamento setorial consistente, para entregar uma boa infraestrutura e controle da inflação na economia.",0,0,0
8420,2021-04-08 14:58:37 utc,lulaoficial,"eu não acho que o bolsonaro tem que saber de tudo. mas também não gosto de ver que ele não sabe nada. tem que saber no mínimo alguma coisa. um presidente é igual um maestro: não precisa saber tocar todos os instrumentos, basta entender de música. #lulanodcm",0,0,0
18991,2022-11-14 20:47:54 utc,felipe davila,"a irresponsabilidade fiscal irá produzir um cenário de caos nas contas públicas, insegurança de investidores e a inflação. esta última, que corrói o poder de compra dos brasileiros.
não é possível olhar para o social sem ter equilíbrio das contas e, sim, eles sabem disso. (6/8)",0,0,0
2616,2020-06-12 18:18:40 utc,jairbolsonaro,@secomvc <u+0001f1e7><u+0001f1f7>,0,0,0
23181,2020-07-01 12:20:07 utc,sofia manzano,uma categoria de trabalhadores que não tem um nome. a precarização não tem limites. #brequedosapps #brequedosapp,0,0,0
17662,2021-07-16 12:51:35 utc,simone tebet,@adrianaberetta1 <u+0001f64c>,0,0,0
16226,2022-04-15 00:15:18 utc,leonardo pericles,"por isso, é importante a sequência das mobilizações da articulação @povonaruabr que retomamos neste mês. seguiremos mobilizados!

nem mais um dia, nem mais um minuto, é fora bolsonaro e militares, já!   

#unidadepopular #socialismo #poderpopular #leonardopericles #forabolsonaro",0,0,0
19558,2022-06-13 20:18:20 utc,felipe davila,"participei do ciclo de debates com os pré-candidatos à presidência da república, promovido pela @acsp_oficial. oportunidade para conversar com empresários e falar dos projetos do novo na construção do brasil para o futuro. #novo #partidonovo #felipedavila #unicavia",0,0,0
627,2022-07-11 16:34:31 utc,jairbolsonaro,- será que o segredo para ganhar sua simpatia é aplaudir ataques violentos a opositores ao invés de rejeitar esse tipo de apoio como fiz? há 2 dias seu candidato literalmente agradeceu e elogiou um vereador do pt pela tentativa de homicídio de um opositor e você não falou nada...,1,0,0
16204,2022-05-25 00:55:22 utc,leonardo pericles,"22 mortos em + uma operação contra o povo negro e pobre na vila cruzeiro, no rj. 
uma operação da polícia que começou as 4h da manhã e durou mais de 12 horas.
22 vidas, 22 famílias, 22 seres humanos em nome de que?
até quando? 
#vidasnegrasimportam
#desmilitarizaçãojá",0,0,0
29163,2019-07-30 03:27:03 utc,soraya thronicke,@evimar09 @tar_guccisimo obrigada! <u+0001f631>,0,0,0
6922,2022-07-02 17:30:31 utc,lulaoficial,"para defender a amazônia, precisamos dizer que não haverá garimpo em terras indígenas. a amazônia é patrimônio da humanidade, mas pertence aos brasileiros que tiram dela o seu sustento, com respeito à extraordinária biodiversidade da floresta.",0,0,0
22471,2021-06-18 03:08:34 utc,sofia manzano,"@zoeymeira não é o apocalipse. porque ele não existe. é só um período de transição. 
isso já se passeou na história da humanidade. 
pode confiar.",0,0,0
3094,2020-03-02 13:06:25 utc,jairbolsonaro,não somos psiquiatras! parabenizo o ministro moro e envolvidos!,0,0,0
3355,2019-11-05 15:58:08 utc,jairbolsonaro,"300 dias de governo

- queda recorde de homicídios
- redução de estupros
- recorde de apreensão de drogas
- 761 mil empregos formais
- bolsa em máxima histórica
- juros em mínima histórica de 5%
- acordos históricos
- redução do estado

juntos, estamos mudando o futuro do brasil!",0,0,0
11887,2022-01-24 11:00:13 utc,ciro gomes,"#fuirebeldequando construi em apenas 90 dias, contrariando todos os prognósticos, o canal do trabalhador que salvou fortaleza e sua região metropolitana de sofrer um colapso no abastecimento de água.",0,0,0
2262,2020-10-11 16:25:47 utc,jairbolsonaro,"@terezacrisms @govbr <u+0001f91d><u+0001f1e7><u+0001f1f7>, ministra!",0,0,0
3583,2019-09-02 10:03:20 utc,jairbolsonaro,"pegamos o brasil destruído e aos poucos vamos ressurgindo. após a mp do pente-fino, o tcu apontou fraudes em benefícios na casa dos r$2,25bi. a aplicação gradual para quem realmente precisa vem junto, como o 13 para o bolsa-família, somente com combate destas irregularidades.",0,0,0
12202,2021-11-02 22:43:50 utc,ciro gomes,"hoje a #cirogames vai ser praticamente toda dedicada às questões que envolvem a política de preços da petrobras e os interesses que se escondem por trás desses aumentos sucessivos do #precodoscombustiveis diesel, da gasolina e do gás de cozinha.",0,0,0
4293,2019-01-24 16:28:19 utc,jairbolsonaro,e ainda dizem que o foro nunca existiu....,0,0,0
2347,2020-09-16 19:08:52 utc,jairbolsonaro,"@tarcisiogdf @dnitoficial um abraço, ministro!",0,0,0
29004,2019-09-04 00:55:00 utc,soraya thronicke,@annaguilberto @davialcolumbre @jairbolsonaro @telmariomotarr @vanderlan_vc @eduardogomesto @anastasia @sen_wellington @sen_oriovisto @angelocoronel_ eu também quero!,0,0,0
20481,2021-02-11 12:52:26 utc,felipe davila,"o stf votou ontem contra a lei do esquecimento. ainda bem! num país onde ignoramos o passado e continuamos a eleger populistas, o brasil precisa de muita memória. aliás, você se lembra em quem votou para deputado ou vereador?",1,0,0
